price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Ekantakuna ,Land Area: 0-5-2-0 ,Floors: 4.5 ,Bedrooms: 10 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,26 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Imadol Bojepokhari ,Land Area: 0-4-1-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20/10 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Imadol Bojepokhari ,Land Area: 0-4-1-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 2 ,Kitchens: 3 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20/10 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Thimi ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Thimi ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Jarankhu ,Land Area: 0-3-0-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Jarankhu ,Land Area: 0-3-0-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा),Location: Mulpani Kageshwori Manohara-8 Dewol Dhara ,Land Area: 0-4-3-2 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,13 Feet 
Rs. (मुल्य आपसी समझदारीमा),Location: Mulpani Kageshwori Manohara-8 Dewol Dhara ,Land Area: 0-4-3-2 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,13 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Dadhikot ,Land Area: 0-7-0-3 ,Floors: 4 ,Bedrooms: 12 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,33 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Dadhikot ,Land Area: 0-7-0-3 ,Floors: 4 ,Bedrooms: 12 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,33 Feet 
Rs. 2 Crore 28 Lakh (Negotiable),Location: Dhapakhel Ujyaalo Tol ,Land Area: 0-3-2-0 ,Floors: 2 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,12 Feet 
Rs. 2 Crore 28 Lakh (Negotiable),Location: Dhapakhel Ujyaalo Tol ,Land Area: 0-3-2-0 ,Floors: 2 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,12 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Mulpani Dhungelghaun ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Mulpani Dhungelghaun ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 86 Lakh (Negotiable),Location: Nagarjun Nagarpalika 4 Number Ward Sharan Chowk ,Land Area: 0-2-3-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 86 Lakh (Negotiable),Location: Nagarjun Nagarpalika 4 Number Ward Sharan Chowk ,Land Area: 0-2-3-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Gurjudhara ,Land Area: 0-3-2-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,10 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Gurjudhara ,Land Area: 0-3-2-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: North/West Faced ,10 Feet 
Rs. 5 Crore 10 Lakh (Negotiable),Location: Gwarko ,Land Area: 0-5-3-2 ,Floors: 4.5 ,Bedrooms: 11 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,16 Feet (4 Len Road) 
Rs. 5 Crore 10 Lakh (Negotiable),Location: Gwarko ,Land Area: 0-5-3-2 ,Floors: 4.5 ,Bedrooms: 11 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,16 Feet (4 Len Road) 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Gokarneshwor ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 55 Lakh (Negotiable),Location: Gokarneshwor ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Tarkeshwor Phutung-7 ,Land Area: 0-4-2-0 ,Floors: 1 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Tarkeshwor Phutung-7 ,Land Area: 0-4-2-0 ,Floors: 1 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,13 Feet 
Rs. 3 Crore 66 Lakh (Negotiable),Location: Imadol ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,20 Feet 
Rs. 3 Crore 66 Lakh (Negotiable),Location: Imadol ,Land Area: 0-4-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,20 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Tarkeshwor Ramaelodada ,Land Area: 0-3-2-3 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,10 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Tarkeshwor Ramaelodada ,Land Area: 0-3-2-3 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,10 Feet 
Rs. 2 Crore 70 Lakh,Location: Radhe Radhe ,Land Area: 0-4-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,20 Feet 
Rs. 2 Crore 70 Lakh,Location: Radhe Radhe ,Land Area: 0-4-2-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,20 Feet 
Rs. 4 Crore 50 Lakh,Location: Tinkune ,Land Area: 0-5-0-0 ,Floors: 4 ,Bedrooms: 0 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,28 Feet 
Rs. 4 Crore 50 Lakh,Location: Tinkune ,Land Area: 0-5-0-0 ,Floors: 4 ,Bedrooms: 0 ,Bathrooms: 4 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,28 Feet 
Rs. 3 Crore 45 Lakh (Negotiable),Location: Bulbule Chabahil ,Land Area: 0-3-2-1 ,Floors: 3.5 ,Bedrooms: 17 ,Bathrooms: 7 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,18 Feet 
Rs. 3 Crore 45 Lakh (Negotiable),Location: Bulbule Chabahil ,Land Area: 0-3-2-1 ,Floors: 3.5 ,Bedrooms: 17 ,Bathrooms: 7 ,Living rooms: 1 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East/South Faced ,18 Feet 
Rs. 3 Crore 70 Lakh (Negotiable),"Location: Lalitpur,Ekantakuna ",Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: South Faced ,10 Feet 
Rs. 3 Crore 70 Lakh (Negotiable),"Location: Lalitpur,Ekantakuna ",Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: South Faced ,10 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Pepsikola ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 9 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South/West Faced ,8 & 6 Mitter 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Pepsikola ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 9 ,Bathrooms: 9 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South/West Faced ,8 & 6 Mitter 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Imadol Ochu height ,Land Area: 0-4-2-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: North Faced ,14 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Imadol Ochu height ,Land Area: 0-4-2-2 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: North Faced ,14 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Kapan Kharibot ,Land Area: 0-3-0-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,8 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Kapan Kharibot ,Land Area: 0-3-0-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,8 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Lokanthali ,Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,13 & 10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Lokanthali ,Land Area: 0-5-0-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/West Faced ,13 & 10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Sukedhara ,Land Area: 0-4-0-0 ,Floors: 2 ,Bedrooms: 10 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Sukedhara ,Land Area: 0-4-0-0 ,Floors: 2 ,Bedrooms: 10 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Kalanki Chowk ,Land Area: 0-3-0-0 ,Floors: 4 ,Bedrooms: 12 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,Ring Road Touch 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Kalanki Chowk ,Land Area: 0-3-0-0 ,Floors: 4 ,Bedrooms: 12 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,Ring Road Touch 
Rs. 0 (Negotiable),Location: Gokarneshwor Nagarpalika Ward Number-5 ,Land Area: 0-4-0-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,10 Feet 
Rs. 0 (Negotiable),Location: Gokarneshwor Nagarpalika Ward Number-5 ,Land Area: 0-4-0-0 ,Floors: 3.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnishing ,Face Towards: West Faced ,10 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Imadol Sitalheight Gairitol ,Land Area: 0-7-0-0 ,Floors: 3 ,Bedrooms: 13 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 3 Crore 75 Lakh (Negotiable),Location: Imadol Sitalheight Gairitol ,Land Area: 0-7-0-0 ,Floors: 3 ,Bedrooms: 13 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Chetanshil Marga ,Land Area: 0-8-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. (मुल्य आपसी समझदारीमा) (Negotiable),Location: Chetanshil Marga ,Land Area: 0-8-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,20 Feet 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Maitri Nagar ,Land Area: 0-6-2-0 ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 6 ,Furnishing Type: Fully Furnishing ,Face Towards: East Faced ,14 Feet 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Maitri Nagar ,Land Area: 0-6-2-0 ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 7 ,Living rooms: 2 ,Kitchens: 6 ,Furnishing Type: Fully Furnishing ,Face Towards: East Faced ,14 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki ,Land Area: 0-4-0-0 ,Floors: 2 ,Bedrooms: 8 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnished ,Face Towards: East/North Faced ,11 Feet 
Rs. मुल्य आपसी समझदारीमा (Negotiable),Location: Kalanki ,Land Area: 0-4-0-0 ,Floors: 2 ,Bedrooms: 8 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Semi Furnished ,Face Towards: East/North Faced ,11 Feet 
Rs. 3 Crore 35 Lakh (Negotiable),Location: Kapan sapredhunga ,Land Area: 0-5-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West & North Facing ,10 Feet 
Rs. 3 Crore 35 Lakh (Negotiable),Location: Kapan sapredhunga ,Land Area: 0-5-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: West & North Facing ,10 Feet 
Rs. 2 Crore 18 Lakh (Negotiable),Location: Kapan Akashedhara ,Land Area: 0-3-3-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,14 Feet 
Rs. 2 Crore 18 Lakh (Negotiable),Location: Kapan Akashedhara ,Land Area: 0-3-3-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,14 Feet 
Rs. 3 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Kapan ,Land Area: 0-4-1-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/North Faced ,14/14 Feet 
Rs. 3 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Kapan ,Land Area: 0-4-1-0 ,Floors: 3.5 ,Bedrooms: 8 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/North Faced ,14/14 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Chandragiri Thankot ,Land Area: 0-2-3-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Chandragiri Thankot ,Land Area: 0-2-3-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,11 Feet 
Rs. 0 (Negotiable),Location: Gongabu Bich Binayak Road ,Land Area: 0-0-3-1 ,Floors: 4 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Gongabu Bich Binayak Road ,Land Area: 0-0-3-1 ,Floors: 4 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Faced ,20 Feet 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Hattigauda ,Land Area: 0-7-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,14/20 Feet 
Rs. 5 Crore 50 Lakh (Negotiable),Location: Hattigauda ,Land Area: 0-7-3-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,14/20 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Sanagaun ,Land Area: 0-3-1-2 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,13 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Sanagaun ,Land Area: 0-3-1-2 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East/South faced ,13 Feet 
Rs. 2 Crore 35 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-6-3-0 ,Floors: 2 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 2 Crore 35 Lakh (Negotiable),Location: Harisiddhi ,Land Area: 0-6-3-0 ,Floors: 2 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Mulpani Sirjana tole ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East & South faced ,13 Feet 
Rs. 1 Crore 90 Lakh (Negotiable),Location: Mulpani Sirjana tole ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East & South faced ,13 Feet 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Lubhu Chasi Dole ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Lubhu Chasi Dole ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 15 Lakh (Negotiable),Location: Mhepi Marga ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Faced ,8 Feet 
Rs. 2 Crore 15 Lakh (Negotiable),Location: Mhepi Marga ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: West Faced ,8 Feet 
Rs. 0 (Negotiable),Location: Lalitpur Sunakothi ,Land Area: 3000 sq ft (8 aana) ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi FurnishedValley Homes Sunakothi ,Face Towards: North faced ,20 Feet 
Rs. 0 (Negotiable),Location: Lalitpur Sunakothi ,Land Area: 3000 sq ft (8 aana) ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi FurnishedValley Homes Sunakothi ,Face Towards: North faced ,20 Feet 
Rs. 9 Lakh 50 Thousand (Negotiable),Location: Balkumari ,Land Area: 0-7-3-2 ,Floors: 4.5 ,Bedrooms: 13 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South Faced ,8 Feet 
Rs. 9 Lakh 50 Thousand (Negotiable),Location: Balkumari ,Land Area: 0-7-3-2 ,Floors: 4.5 ,Bedrooms: 13 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Fully Furnished ,Face Towards: South Faced ,8 Feet 
Rs. 60 Lakh Per aana (Negotiable),Location: Kalanki ,Land Area: 0-4-0-2/0-4-2-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/South faced ,12 Feet 
Rs. 60 Lakh Per aana (Negotiable),Location: Kalanki ,Land Area: 0-4-0-2/0-4-2-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East/South faced ,12 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Godawari kitini ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North/East Faced ,18 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Godawari kitini ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North/East Faced ,18 Feet 
Rs. 3 Crore (Negotiable),Location: Bhangal ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 3 Crore (Negotiable),Location: Bhangal ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Pepsicola ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
